-697.02,92.577
-697.02,92.7
-697.01,92.921
-697,93.121
-697,93.325
-696.99,93.532
-696.98,93.741
-696.96,93.954
-696.95,94.17
-696.94,94.39
-696.93,94.615
-696.92,94.815
-696.91,95.02
-696.9,95.227
-696.89,95.436
-696.88,95.65
-696.88,95.867
-696.87,96.086
-696.86,96.31
-696.85,96.538
-696.84,96.769
-696.83,96.971
-696.83,97.177
-696.82,97.385
-696.81,97.596
-696.81,97.81
-696.8,98.028
-696.79,98.249
-696.79,98.473
-696.78,98.7
-696.78,98.93
-696.77,99.165
-696.77,99.402
-696.76,99.603
-696.76,99.806
-696.76,100.01
-696.75,100.22
-696.75,100.43
-696.75,100.64
-696.75,100.86
-696.75,101.07
-696.74,101.29
-696.74,101.52
-696.74,101.74
-696.74,101.97
-696.74,102.2
-696.74,102.43
-696.73,102.67
-696.73,102.9
-696.73,103.15
-696.73,103.39
-696.73,103.63
-696.73,103.88
-696.72,104.08
-696.72,104.29
-696.72,104.49
-696.72,104.69
-696.72,104.9
-696.72,105.11
-696.72,105.32
-696.72,105.53
-696.71,105.75
-696.71,105.96
-696.71,106.18
-696.71,106.4
-696.71,106.62
-696.7,106.84
-696.7,107.06
-696.7,107.29
-696.7,107.51
-696.69,107.74
-696.69,107.97
-696.69,108.21
-696.69,108.44
-696.68,108.68
-696.68,108.91
-696.68,109.15
-696.67,109.4
-696.67,109.64
-696.67,109.88
-696.67,110.13
-696.66,110.38
-696.66,110.63
-696.66,110.88
-696.65,111.14
-696.65,111.39
-696.65,111.65
-696.65,111.91
-696.64,112.17
-696.64,112.43
-696.64,112.7
-696.64,112.96
-696.64,113.17
-696.63,113.37
-696.63,113.57
-696.63,113.77
-696.63,113.98
-696.63,114.18
-696.62,114.39
-696.62,114.59
-696.62,114.8
-696.61,115.01
-696.61,115.22
-696.61,115.43
-696.61,115.64
-696.61,115.85
-696.6,116.07
-696.6,116.28
-696.6,116.49
-696.6,116.71
-696.59,116.93
-696.59,117.14
-696.59,117.36
-696.59,117.58
-696.58,117.8
-696.58,118.02
-696.58,118.24
-696.58,118.47
-696.57,118.69
-696.57,118.92
-696.57,119.14
-696.56,119.37
-696.56,119.59
-696.56,119.82
-696.56,120.05
-696.55,120.28
-696.55,120.51
-696.55,120.74
-696.55,120.97
-696.54,121.21
-696.54,121.44
-696.54,121.67
-696.53,121.91
-696.53,122.14
-696.52,122.38
-696.52,122.62
-696.52,122.85
-696.51,123.09
-696.51,123.33
-696.51,123.57
-696.5,123.81
-696.5,124.05
-696.5,124.29
-696.49,124.54
-696.49,124.78
-696.49,125.03
-696.49,125.27
-696.48,125.52
-696.48,125.76
-696.48,126.01
-696.48,126.26
-696.47,126.51
-696.47,126.75
-696.47,127
-696.46,127.25
-696.46,127.5
-696.46,127.76
-696.46,128.01
-696.45,128.26
-696.45,128.51
-696.45,128.77
-696.44,129.02
-696.44,129.28
-696.44,129.53
-696.43,129.79
-696.43,130.05
-696.42,130.3
-696.42,130.56
-696.42,130.82
-696.41,131.08
-696.41,131.34
-696.41,131.6
-696.4,131.86
-696.4,132.12
-696.39,132.38
-696.39,132.65
-696.39,132.91
-696.38,133.18
-696.38,133.44
-696.38,133.71
-696.38,133.98
-696.37,134.24
-696.37,134.51
-696.37,134.78
-696.36,135.05
-696.36,135.32
-696.36,135.59
-696.35,135.86
-696.35,136.13
-696.35,136.4
-696.35,136.67
-696.34,136.95
-696.34,137.22
-696.34,137.49
-696.34,137.77
-696.33,138.04
-696.33,138.32
-696.33,138.59
-696.32,138.87
-696.32,139.15
-696.32,139.43
-696.31,139.7
-696.31,139.98
-696.31,140.26
-696.3,140.54
-696.3,140.82
-696.3,141.1
-696.29,141.38
-696.29,141.66
-696.29,141.94
-696.28,142.23
-696.28,142.51
-696.27,142.79
-696.27,143.08
-696.27,143.36
-696.26,143.65
-696.26,143.93
-696.25,144.22
-696.25,144.5
-696.25,144.79
-696.24,145.07
-696.24,145.36
-696.24,145.65
-696.23,145.94
-696.23,146.23
-696.23,146.51
-696.22,146.8
-696.22,147.09
-696.22,147.38
-696.21,147.67
-696.21,147.96
-696.21,148.26
-696.21,148.55
-696.21,148.84
-696.2,149.14
-696.2,149.43
-696.2,149.73
-696.2,150.02
-696.2,150.32
-696.2,150.61
-696.2,150.91
-696.2,151.21
-696.19,151.51
-696.19,151.8
-696.19,152.1
-696.19,152.4
-696.19,152.7
-696.19,153
-696.18,153.3
-696.18,153.59
-696.18,153.89
-696.18,154.19
-696.18,154.4
-696.18,154.6
-696.17,154.8
-696.17,155
-696.17,155.2
-696.17,155.4
-696.17,155.6
-696.17,155.81
-696.16,156.01
-696.16,156.21
-696.16,156.41
-696.16,156.61
-696.16,156.82
-696.16,157.02
-696.16,157.22
-696.16,157.43
-696.15,157.63
-696.15,157.83
-696.15,158.04
-696.15,158.24
-696.15,158.44
-696.15,158.65
-696.15,158.85
-696.15,159.05
-696.14,159.26
-696.14,159.46
-696.14,159.67
-696.14,159.87
-696.14,160.08
-696.14,160.28
-696.14,160.48
-696.14,160.69
-696.14,160.89
-696.14,161.1
-696.14,161.3
-696.14,161.51
-696.13,161.71
-696.13,161.92
-696.13,162.12
-696.13,162.33
-696.13,162.54
-696.13,162.74
-696.13,162.95
-696.12,163.16
-696.12,163.36
-696.12,163.57
-696.12,163.78
-696.12,163.98
-696.12,164.19
-696.12,164.4
-696.12,164.6
-696.12,164.81
-696.12,165.02
-696.11,165.23
-696.11,165.43
-696.11,165.64
-696.11,165.85
-696.11,166.06
-696.11,166.26
-696.11,166.47
-696.11,166.68
-696.11,166.89
-696.11,167.09
-696.11,167.3
-696.1,167.51
-696.1,167.72
-696.1,167.93
-696.1,168.13
-696.1,168.34
-696.1,168.55
-696.1,168.76
-696.1,168.97
-696.1,169.17
-696.09,169.38
-696.09,169.59
-696.09,169.8
-696.09,170.01
-696.09,170.22
-696.09,170.43
-696.09,170.64
-696.09,170.85
-696.09,171.06
-696.09,171.27
-696.09,171.48
-696.09,171.69
-696.09,171.9
-696.09,172.11
-696.09,172.32
-696.09,172.53
-696.09,172.74
-696.08,172.95
-696.08,173.16
-696.08,173.37
-696.08,173.58
-696.08,173.79
-696.08,174
-696.08,174.21
-696.08,174.43
-696.08,174.64
-696.08,174.85
-696.08,175.06
-696.08,175.27
-696.07,175.48
-696.07,175.69
-696.07,175.91
-696.07,176.12
-696.07,176.33
-696.07,176.54
-696.07,176.75
-696.07,176.97
-696.07,177.18
-696.07,177.39
-696.07,177.6
-696.06,177.81
-696.06,178.03
-696.06,178.24
-696.06,178.45
-696.06,178.66
-696.06,178.88
-696.06,179.09
-696.05,179.3
-696.05,179.51
-696.05,179.73
-696.05,179.94
-696.05,180.15
-696.05,180.36
-696.05,180.58
-696.05,180.79
-696.04,181
-696.04,181.21
-696.04,181.43
-696.04,181.64
-696.04,181.85
-696.04,182.06
-696.03,182.28
-696.03,182.49
-696.03,182.7
-696.03,182.91
-696.03,183.13
-696.03,183.34
-696.02,183.55
-696.02,183.77
-696.02,183.98
-696.02,184.19
-696.02,184.41
-696.02,184.62
