1778.437	46.755
1778.428	47.096
1778.42	47.438
1778.411	47.779
1778.403	48.119
1778.398	48.458
1778.394	48.795
1778.389	49.13
1778.383	49.465
1778.375	49.796
1778.363	50.128
1778.348	50.465
1778.337	50.803
1778.334	51.139
1778.334	51.475
1778.334	51.808
1778.336	52.138
1778.335	52.467
1778.33	52.793
1778.32	53.115
1778.314	53.437
1778.313	53.759
1778.314	54.081
1778.312	54.401
1778.309	54.72
1778.309	55.037
1778.31	55.352
1778.311	55.663
1778.311	55.973
1778.309	56.281
1778.307	56.586
1778.302	56.888
1778.296	57.183
1778.292	57.474
1778.292	57.761
1778.292	58.045
1778.29	58.325
1778.287	58.6
1778.285	58.874
1778.284	59.148
1778.286	59.422
1778.287	59.696
1778.288	59.968
1778.29	60.24
1778.293	60.51
1778.295	60.779
1778.296	61.048
1778.294	61.314
1778.293	61.577
1778.294	61.839
1778.293	62.099
1778.292	62.358
1778.29	62.617
1778.292	62.874
1778.293	63.132
1778.292	63.392
1778.29	63.652
1778.29	63.911
1778.287	64.166
1778.286	64.42
1778.282	64.676
1778.276	64.93
1778.273	65.185
1778.27	65.438
1778.269	65.69
1778.267	65.946
1778.265	66.199
1778.269	66.453
1778.271	66.706
1778.271	66.958
1778.27	67.208
1778.265	67.458
1778.261	67.706
1778.261	67.952
1778.259	68.2
1778.257	68.447
1778.255	68.693
1778.25	68.938
1778.247	69.18
1778.245	69.423
1778.244	69.665
1778.242	69.906
1778.239	70.147
1778.238	70.387
1778.238	70.626
1778.24	70.866
1778.242	71.106
1778.239	71.344
1778.234	71.581
1778.228	71.817
1778.224	72.052
1778.223	72.286
1778.22	72.517
1778.217	72.747
1778.214	72.977
1778.211	73.206
1778.21	73.434
1778.21	73.662
1778.207	73.891
1778.203	74.12
1778.198	74.346
1778.194	74.57
1778.192	74.794
1778.189	75.017
1778.188	75.24
1778.186	75.463
1778.185	75.685
1778.182	75.906
1778.179	76.126
1778.177	76.344
1778.174	76.559
1778.172	76.776
1778.17	76.992
1778.169	77.207
1778.167	77.421
1778.165	77.634
1778.162	77.845
1778.159	78.058
1778.156	78.27
1778.154	78.481
1778.151	78.691
1778.149	78.901
1778.147	79.109
1778.145	79.318
1778.143	79.526
1778.139	79.734
1778.136	79.943
1778.133	80.152
1778.129	80.362
1778.124	80.572
1778.119	80.781
1778.116	80.992
1778.114	81.202
1778.113	81.411
1778.114	81.621
1778.114	81.83
1778.113	82.037
1778.113	82.245
1778.112	82.451
1778.11	82.657
1778.11	82.863
1778.108	83.068
1778.107	83.273
1778.107	83.477
1778.106	83.681
1778.104	83.884
1778.102	84.086
1778.101	84.287
1778.1	84.487
1778.099	84.686
1778.098	84.886
1778.097	85.085
1778.097	85.284
1778.096	85.481
1778.096	85.679
1778.097	85.877
1778.098	86.073
1778.099	86.27
1778.1	86.467
1778.101	86.662
1778.101	86.859
1778.102	87.056
1778.103	87.252
1778.103	87.448
1778.105	87.646
1778.108	87.843
1778.11	88.038
1778.112	88.234
1778.114	88.43
1778.117	88.625
1778.119	88.821
1778.12	89.014
1778.121	89.207
1778.122	89.402
1778.125	89.596
1778.126	89.789
1778.125	89.982
1778.125	90.175
1778.126	90.367
1778.125	90.558
1778.124	90.748
1778.124	90.938
1778.123	91.129
1778.123	91.321
1778.124	91.512
1778.124	91.704
1778.124	91.895
1778.125	92.086
1778.127	92.278
1778.129	92.47
1778.13	92.659
1778.131	92.848
1778.133	93.036
1778.135	93.224
1778.134	93.41
1778.135	93.596
1778.135	93.78
1778.135	93.964
1778.135	94.148
1778.134	94.333
1778.132	94.516
1778.131	94.699
1778.129	94.881
1778.127	95.063
1778.123	95.244
1778.117	95.424
1778.11	95.605
1778.103	95.789
1778.095	95.975
1778.084	96.161
1778.071	96.353
1778.055	96.546
1778.035	96.74
1778.013	96.936
1777.99	97.133
1777.966	97.332
1777.939	97.533
1777.909	97.736
1777.875	97.941
1777.839	98.147
1777.8	98.357
1777.759	98.569
1777.714	98.778
1777.666	98.986
1777.614	99.192
1777.557	99.396
1777.5	99.598
1777.443	99.798
1777.382	99.996
1777.318	100.191
1777.252	100.381
1777.184	100.569
1777.112	100.756
1777.038	100.941
1776.963	101.123
1776.884	101.305
1776.804	101.484
1776.722	101.659
1776.636	101.83
1776.551	102
1776.462	102.169
1776.372	102.336
1776.282	102.502
1776.189	102.664
1776.095	102.822
1775.996	102.979
1775.897	103.133
1775.796	103.285
1775.693	103.434
1775.59	103.58
1775.484	103.726
1775.376	103.869
1775.268	104.01
1775.158	104.149
1775.046	104.286
1774.922	104.436
1774.807	104.571
1774.7	104.692
1774.579	104.824
1774.457	104.954
1774.332	105.084
1774.206	105.21
1774.065	105.347
1773.935	105.47
1773.803	105.59
1773.682	105.699
1773.532	105.831
1773.409	105.939
1773.271	106.058
1773.128	106.173
1772.984	106.285
1772.839	106.395
1772.676	106.514
1772.526	106.618
1772.388	106.709
1772.218	106.817
1772.063	106.913
1771.907	107.008
1771.765	107.092
1771.59	107.191
1771.43	107.28
1771.27	107.365
1771.108	107.445
1770.947	107.523
1770.783	107.6
1770.618	107.675
1770.453	107.748
1770.286	107.818
1770.117	107.885
1769.946	107.948
1769.771	108.011
1769.595	108.071
1769.419	108.127
1769.242	108.18
1769.065	108.229
1768.887	108.278
1768.708	108.323
1768.528	108.366
1768.345	108.406
1768.162	108.445
1767.979	108.483
1767.794	108.518
1767.61	108.552
1767.424	108.585
1767.236	108.617
1767.048	108.647
1766.858	108.675
1766.668	108.702
1766.477	108.727
1766.285	108.752
1766.09	108.778
1765.895	108.802
1765.699	108.826
1765.503	108.849
1765.306	108.872
1765.108	108.894
1764.91	108.915
1764.71	108.935
1764.509	108.955
1764.307	108.975
1764.102	108.993
1763.896	109.01
1763.689	109.025
1763.48	109.04
1763.271	109.053
1763.061	109.064
1762.85	109.077
1762.638	109.089
1762.425	109.099
1762.212	109.108
1761.997	109.116
1761.781	109.122
1761.563	109.129
1761.343	109.135
1761.122	109.141
1760.902	109.145
1760.681	109.148
1760.461	109.15
1760.24	109.153
1760.017	109.155
1759.793	109.156
1759.567	109.157
1759.341	109.156
1759.114	109.157
1758.885	109.158
1758.654	109.157
1758.422	109.155
1758.189	109.152
1757.957	109.15
1757.723	109.145
1757.488	109.142
1757.251	109.139
1757.014	109.133
1756.776	109.128
1756.536	109.124
1756.295	109.118
1756.053	109.112
1755.81	109.105
1755.567	109.1
1755.322	109.094
1755.075	109.085
1754.827	109.074
1754.58	109.069
1754.333	109.068
1754.084	109.067
1753.832	109.06
1753.577	109.046
1753.321	109.034
1753.066	109.026
1752.813	109.02
1752.563	109.012
1752.312	109.001
1752.061	108.993
1751.809	108.993
1751.558	108.995
1751.31	108.993
1751.063	108.985
1750.814	108.977
1750.565	108.97
1750.318	108.965
1750.071	108.961
1749.825	108.956
1749.581	108.95
1749.336	108.945
1749.091	108.94
1748.847	108.933
1748.604	108.927
1748.36	108.921
1748.119	108.915
1747.877	108.908
1747.637	108.902
1747.397	108.894
1747.156	108.887
1746.916	108.879
1746.675	108.872
1746.435	108.864
1746.194	108.855
1745.952	108.848
1745.711	108.84
1745.471	108.832
1745.232	108.823
1744.992	108.815
1744.752	108.807
1744.513	108.8
1744.273	108.793
1744.033	108.786
1743.792	108.779
1743.551	108.772
1743.31	108.766
1743.069	108.759
1742.829	108.751
1742.588	108.743
1742.349	108.735
1742.109	108.727
1741.87	108.72
1741.63	108.712
1741.391	108.705
1741.153	108.699
1740.914	108.691
1740.676	108.684
1740.438	108.676
1740.199	108.668
1739.96	108.66
1739.72	108.654
1739.477	108.648
1739.234	108.64
1738.992	108.63
1738.751	108.62
1738.509	108.612
1738.266	108.606
1738.025	108.597
1737.783	108.588
1737.542	108.577
1737.301	108.567
1737.059	108.558
1736.819	108.55
1736.578	108.541
1736.335	108.529
1736.092	108.519
1735.849	108.512
1735.608	108.504
1735.366	108.496
1735.123	108.487
1734.88	108.478
1734.638	108.469
1734.398	108.459
1734.157	108.449
1733.916	108.438
1733.676	108.428
1733.434	108.419
1733.194	108.41
1732.957	108.399
1732.717	108.388
1732.477	108.379
1732.236	108.372
1731.996	108.367
1731.757	108.356
1731.517	108.343
1731.277	108.334
1731.037	108.326
1730.797	108.317
1730.558	108.306
1730.32	108.294
1730.081	108.283
1729.841	108.276
1729.602	108.269
1729.364	108.261
1729.125	108.249
1728.887	108.239
1728.647	108.23
1728.407	108.219
1728.168	108.209
1727.928	108.199
1727.687	108.188
1727.446	108.178
1727.207	108.168
1726.966	108.158
1726.725	108.146
1726.484	108.133
1726.241	108.122
1725.999	108.112
1725.756	108.103
1725.51	108.094
1725.261	108.087
1725.01	108.081
1724.757	108.071
1724.504	108.058
1724.252	108.043
1723.998	108.027
1723.744	108.012
1723.488	107.999
1723.229	107.987
1722.971	107.975
1722.712	107.966
1722.452	107.958
1722.191	107.948
1721.926	107.937
1721.659	107.921
1721.391	107.906
1721.123	107.893
1720.854	107.88
1720.585	107.866
1720.314	107.853
1720.041	107.841
1719.769	107.827
1719.5	107.814
1719.231	107.803
1718.962	107.79
1718.692	107.776
1718.424	107.762
1718.16	107.748
1717.897	107.736
1717.636	107.724
1717.376	107.71
1717.118	107.695
1716.862	107.683
1716.607	107.669
1716.354	107.652
1716.1	107.637
1715.845	107.621
1715.591	107.607
1715.338	107.595
1715.086	107.582
1714.838	107.568
1714.589	107.556
1714.34	107.543
1714.092	107.531
1713.844	107.52
1713.598	107.507
1713.352	107.495
1713.106	107.483
1712.862	107.471
1712.618	107.462
1712.376	107.451
1712.134	107.441
1711.892	107.433
1711.651	107.423
1711.41	107.414
1711.17	107.408
1710.932	107.4
1710.692	107.391
1710.454	107.381
1710.217	107.37
1709.98	107.359
1709.743	107.348
1709.505	107.338
1709.267	107.327
1709.027	107.317
1708.79	107.307
1708.553	107.299
1708.316	107.29
1708.082	107.28
1707.848	107.27
1707.615	107.263
1707.384	107.256
1707.154	107.248
1706.925	107.242
1706.697	107.234
1706.47	107.224
1706.244	107.213
1706.018	107.205
1705.793	107.197
1705.569	107.188
1705.346	107.178
1705.124	107.167
1704.903	107.158
1704.683	107.149
1704.464	107.141
1704.246	107.134
1704.028	107.125
1703.811	107.115
1703.594	107.105
1703.379	107.095
1703.163	107.085
1702.948	107.075
1702.731	107.066
1702.515	107.057
1702.298	107.049
1702.082	107.04
1701.865	107.03
1701.65	107.02
1701.436	107.01
1701.223	107
1701.009	106.99
1700.797	106.981
1700.586	106.972
1700.376	106.963
1700.165	106.953
1699.955	106.943
1699.745	106.934
1699.535	106.924
1699.325	106.915
1699.115	106.906
1698.905	106.898
1698.695	106.889
1698.487	106.879
1698.277	106.87
1698.069	106.861
1697.86	106.853
1697.653	106.842
1697.448	106.832
1697.245	106.821
1697.04	106.81
1696.836	106.8
1696.632	106.791
1696.428	106.78
1696.224	106.77
1696.018	106.76
1695.81	106.751
1695.602	106.741
1695.396	106.73
1695.187	106.719
1694.977	106.708
1694.767	106.697
1694.555	106.686
1694.344	106.673
1694.134	106.663
1693.921	106.653
1693.708	106.643
1693.495	106.632
1693.28	106.622
1693.065	106.612
1692.85	106.602
1692.634	106.591
1692.416	106.582
1692.2	106.572
1691.981	106.561
1691.761	106.55
1691.542	106.541
1691.322	106.532
1691.101	106.521
1690.881	106.51
1690.659	106.5
1690.436	106.49
1690.214	106.482
1689.991	106.472
1689.766	106.461
1689.542	106.451
1689.318	106.441
1689.092	106.433
1688.867	106.424
1688.64	106.415
1688.411	106.406
1688.183	106.396
1687.954	106.388
1687.724	106.379
1687.495	106.368
1687.262	106.357
1687.03	106.347
1686.797	106.338
1686.564	106.328
1686.329	106.319
1686.094	106.312
1685.856	106.303
1685.618	106.289
1685.379	106.277
1685.138	106.268
1684.898	106.26
1684.656	106.252
1684.413	106.239
1684.171	106.226
1683.932	106.216
1683.696	106.212
1683.462	106.209
1683.231	106.2
1683	106.186
1682.77	106.173
1682.542	106.167
1682.313	106.161
1682.085	106.152
1681.858	106.139
1681.631	106.126
1681.405	106.117
1681.182	106.115
1680.961	106.114
1680.745	106.109
1680.529	106.102
1680.315	106.092
1680.101	106.081
1679.888	106.075
1679.677	106.07
1679.469	106.066
1679.261	106.061
1679.053	106.055
1678.848	106.047
1678.643	106.042
1678.438	106.037
1678.236	106.035
1678.035	106.031
1677.838	106.025
1677.644	106.018
1677.45	106.012
1677.257	106.007
1677.063	106.003
1676.867	106
1676.672	105.995
1676.475	105.99
1676.277	105.983
1676.079	105.977
1675.881	105.971
1675.684	105.963
1675.484	105.955
1675.284	105.948
1675.083	105.941
1674.882	105.935
1674.68	105.928
1674.476	105.92
1674.271	105.913
1674.066	105.906
1673.858	105.898
1673.649	105.892
1673.44	105.885
1673.228	105.878
1673.016	105.87
1672.805	105.863
1672.591	105.855
1672.377	105.849
1672.162	105.841
1671.947	105.834
1671.731	105.827
1671.514	105.819
1671.296	105.811
1671.076	105.803
1670.856	105.795
1670.635	105.788
1670.415	105.78
1670.192	105.773
1669.967	105.765
1669.743	105.757
1669.518	105.75
1669.293	105.744
1669.069	105.737
1668.844	105.728
1668.618	105.719
1668.391	105.712
1668.166	105.705
1667.941	105.699
1667.716	105.691
1667.491	105.682
1667.264	105.675
1667.038	105.667
1666.813	105.66
1666.589	105.653
1666.365	105.645
1666.14	105.637
1665.916	105.631
1665.692	105.625
1665.468	105.616
1665.244	105.608
1665.021	105.6
1664.799	105.593
1664.58	105.586
1664.361	105.579
1664.143	105.572
1663.927	105.565
1663.712	105.56
1663.5	105.554
1663.289	105.548
1663.078	105.541
1662.869	105.534
1662.662	105.53
1662.456	105.525
1662.252	105.519
1662.05	105.514
1661.849	105.508
1661.65	105.504
1661.452	105.502
1661.256	105.499
1661.062	105.496
1660.868	105.492
1660.677	105.489
1660.487	105.485
1660.298	105.481
1660.111	105.478
1659.926	105.476
1659.741	105.475
1659.559	105.471
1659.379	105.468
1659.202	105.466
1659.027	105.464
1658.853	105.461
1658.682	105.458
1658.512	105.456
1658.344	105.453
1658.177	105.451
1658.01	105.449
1657.844	105.446
1657.678	105.444
1657.512	105.441
1657.345	105.437
1657.178	105.431
1657.01	105.425
1656.843	105.419
1656.674	105.412
1656.505	105.407
1656.336	105.402
1656.166	105.395
1655.997	105.387
1655.827	105.38
1655.658	105.373
1655.489	105.365
1655.318	105.356
1655.147	105.346
1654.974	105.337
1654.805	105.326
1654.649	105.315
1654.498	105.307
1654.339	105.299
1654.167	105.288
1653.994	105.273
1653.825	105.256
1653.657	105.24
1653.488	105.227
1653.317	105.213
1653.144	105.194
1652.974	105.176
1652.804	105.16
1652.634	105.144
1652.464	105.128
1652.293	105.111
1652.125	105.088
1651.959	105.071
1651.797	105.06
1651.639	105.052
1651.482	105.037
1651.32	105.014
1651.153	104.992
1650.985	104.971
1650.818	104.957
1650.653	104.942
1650.486	104.921
1650.318	104.898
1650.151	104.874
1649.985	104.848
1649.818	104.824
1649.649	104.8
1649.481	104.773
1649.312	104.748
1649.144	104.722
1648.975	104.692
1648.807	104.66
1648.641	104.628
1648.476	104.594
1648.313	104.559
1648.15	104.524
1647.986	104.486
1647.823	104.446
1647.659	104.403
1647.495	104.356
1647.331	104.308
1647.167	104.255
1647.005	104.199
1646.843	104.143
1646.682	104.088
1646.525	104.034
1646.37	103.975
1646.218	103.913
1646.065	103.848
1645.911	103.782
1645.757	103.715
1645.605	103.644
1645.454	103.572
1645.304	103.497
1645.152	103.42
1644.999	103.34
1644.849	103.254
1644.7	103.167
1644.552	103.077
1644.405	102.985
1644.257	102.892
1644.113	102.798
1643.972	102.7
1643.832	102.6
1643.694	102.499
1643.559	102.393
1643.424	102.287
1643.291	102.178
1643.159	102.066
1643.03	101.954
1642.901	101.841
1642.775	101.727
1642.65	101.611
1642.526	101.494
1642.406	101.374
1642.285	101.251
1642.166	101.126
1642.049	100.999
1641.932	100.869
1641.816	100.737
1641.702	100.603
1641.59	100.466
1641.48	100.326
1641.374	100.186
1641.268	100.042
1641.163	99.897
1641.06	99.752
1640.959	99.605
1640.859	99.455
1640.761	99.301
1640.664	99.143
1640.569	98.982
1640.475	98.818
1640.384	98.649
1640.293	98.478
1640.205	98.305
1640.12	98.127
1640.037	97.947
1639.957	97.763
1639.879	97.577
1639.802	97.388
1639.728	97.195
1639.656	96.999
1639.585	96.801
1639.517	96.599
1639.452	96.396
1639.388	96.19
1639.324	95.982
1639.264	95.772
1639.206	95.56
1639.151	95.344
1639.099	95.126
1639.049	94.905
1639.003	94.682
1638.959	94.455
1638.918	94.226
1638.878	93.994
1638.841	93.761
1638.807	93.525
1638.775	93.287
1638.748	93.048
1638.721	92.806
1638.697	92.56
1638.674	92.314
1638.652	92.065
1638.634	91.814
1638.616	91.558
1638.601	91.299
1638.586	91.038
1638.575	90.778
1638.565	90.516
1638.557	90.249
1638.551	89.983
1638.546	89.716
1638.54	89.45
1638.536	89.181
1638.534	88.906
1638.533	88.629
1638.533	88.352
1638.534	88.076
1638.535	87.801
1638.536	87.529
1638.538	87.257
1638.541	86.982
1638.544	86.711
1638.547	86.441
1638.55	86.17
1638.554	85.901
1638.557	85.633
1638.558	85.365
1638.561	85.102
1638.563	84.839
1638.564	84.575
1638.566	84.316
1638.57	84.058
1638.574	83.799
1638.578	83.541
1638.581	83.284
1638.584	83.026
1638.588	82.771
1638.591	82.518
1638.592	82.269
1638.593	82.021
1638.595	81.776
1638.599	81.534
1638.603	81.293
1638.606	81.053
1638.608	80.813
1638.609	80.573
1638.611	80.334
1638.613	80.096
1638.617	79.859
1638.622	79.624
1638.626	79.391
1638.631	79.158
1638.636	78.927
1638.644	78.701
1638.651	78.472
1638.656	78.243
1638.66	78.013
1638.665	77.783
1638.673	77.552
1638.681	77.322
1638.687	77.091
1638.695	76.86
1638.704	76.63
1638.712	76.401
1638.721	76.173
1638.731	75.945
1638.737	75.718
1638.743	75.492
1638.751	75.268
1638.758	75.041
1638.764	74.813
1638.771	74.586
1638.778	74.358
1638.786	74.13
1638.792	73.901
1638.798	73.67
1638.806	73.44
1638.813	73.215
1638.82	72.993
1638.827	72.772
1638.833	72.549
1638.84	72.326
1638.846	72.102
1638.855	71.881
1638.862	71.66
1638.87	71.44
1638.879	71.22
1638.887	70.999
1638.898	70.778
1638.908	70.559
1638.915	70.339
1638.922	70.12
1638.929	69.902
1638.937	69.68
1638.944	69.458
1638.95	69.237
1638.957	69.015
1638.963	68.794
1638.967	68.573
1638.972	68.352
1638.977	68.13
1638.982	67.908
1638.988	67.686
1638.996	67.462
1639.002	67.238
1639.007	67.014
1639.012	66.789
1639.017	66.56
1639.025	66.328
1639.033	66.096
1639.038	65.865
1639.046	65.633
1639.053	65.4
1639.062	65.162
1639.069	64.923
1639.076	64.683
1639.083	64.443
1639.093	64.202
1639.103	63.959
1639.114	63.714
1639.125	63.47
1639.135	63.225
1639.145	62.979
1639.155	62.731
1639.165	62.48
1639.177	62.228
1639.189	61.976
1639.2	61.723
1639.209	61.467
1639.219	61.212
1639.229	60.957
1639.239	60.699
1639.248	60.44
1639.258	60.18
1639.268	59.918
1639.278	59.657
1639.288	59.395
1639.298	59.132
1639.306	58.869
1639.313	58.605
1639.32	58.341
1639.326	58.077
1639.333	57.813
1639.34	57.544
1639.348	57.273
1639.356	57.002
1639.364	56.73
1639.373	56.458
1639.379	56.184
1639.385	55.909
1639.393	55.632
1639.403	55.355
1639.413	55.076
1639.419	54.798
1639.426	54.519
1639.435	54.242
1639.444	53.962
1639.455	53.682
1639.465	53.396
1639.476	53.109
1639.489	52.822
1639.5	52.533
1639.512	52.245
1639.522	51.954
1639.53	51.664
1639.538	51.373
1639.547	51.081
1639.554	50.791
1639.562	50.496
1639.57	50.201
1639.579	49.905
1639.589	49.609
1639.599	49.312
1639.608	49.013
1639.618	48.714
1639.627	48.418
1639.636	48.123
1639.646	47.829
1639.657	47.535
1639.668	47.243
1639.68	46.952
1639.692	46.663
1639.703	46.374
1639.715	46.086
1639.727	45.8
1639.74	45.515
1639.755	45.231
1639.771	44.949
1639.785	44.666
1639.797	44.385
1639.81	44.106
1639.824	43.826
1639.839	43.55
1639.851	43.274
1639.862	42.999
1639.874	42.726
1639.886	42.454
1639.897	42.182
1639.908	41.91
1639.919	41.639
1639.932	41.368
1639.945	41.099
1639.958	40.831
1639.967	40.562
1639.975	40.295
1639.983	40.03
1639.99	39.765
1639.997	39.504
1640.001	39.247
1640.005	38.991
1640.013	38.736
1640.021	38.483
1640.03	38.231
1640.037	37.98
1640.042	37.73
1640.046	37.483
1640.052	37.238
1640.057	36.992
1640.056	36.75
1640.059	36.508
1640.062	36.267
1640.063	36.026
1640.066	35.788
1640.068	35.551
1640.068	35.314
1640.07	35.076
1640.074	34.839
1640.079	34.603
1640.083	34.369
1640.087	34.136
1640.09	33.903
1640.095	33.67
1640.101	33.439
1640.104	33.208
1640.108	32.979
1640.112	32.751
1640.115	32.525
1640.118	32.298
1640.124	32.071
1640.131	31.845
1640.137	31.62
1640.144	31.395
1640.151	31.172
1640.162	30.944
1640.172	30.719
1640.184	30.496
1640.194	30.274
1640.203	30.054
1640.212	29.834
1640.218	29.615
1640.225	29.396
1640.235	29.177
1640.243	28.959
1640.253	28.742
1640.263	28.526
1640.269	28.311
1640.274	28.098
1640.28	27.887
1640.287	27.679
1640.294	27.472
1640.3	27.262
1640.305	27.053
1640.311	26.843
1640.316	26.634
1640.321	26.424
1640.325	26.214
1640.328	26
1640.33	25.788
1640.333	25.578
1640.338	25.37
1640.344	25.161
1640.349	24.954
1640.356	24.75
1640.363	24.545
1640.371	24.34
1640.381	24.136
1640.389	23.929
1640.397	23.722
1640.403	23.516
1640.409	23.312
1640.417	23.109
1640.424	22.908
1640.43	22.705
1640.438	22.501
1640.447	22.296
1640.456	22.09
1640.464	21.882
1640.473	21.669
1640.484	21.454
1640.494	21.235
1640.504	21.013
1640.516	20.788
1640.528	20.559
1640.54	20.328
1640.552	20.095
1640.562	19.863
1640.572	19.634
1640.581	19.406
1640.59	19.178
1640.599	18.949
1640.608	18.72
1640.616	18.493
1640.627	18.267
1640.636	18.043
1640.646	17.821
1640.655	17.599
1640.665	17.377
1640.675	17.156
1640.683	16.937
1640.692	16.719
1640.701	16.501
1640.71	16.283
1640.718	16.066
1640.722	15.851
1640.725	15.64
1640.73	15.429
1640.735	15.218
1640.742	15.007
1640.747	14.797
1640.753	14.589
1640.758	14.38
1640.764	14.174
1640.77	13.968
1640.773	13.768
1640.778	13.569
1640.782	13.371
1640.785	13.178
1640.791	12.986
1640.797	12.794
1640.8	12.604
1640.805	12.413
1640.812	12.222
1640.821	12.029
1640.831	11.837
1640.841	11.646
1640.852	11.455
1640.864	11.265
1640.877	11.077
1640.887	10.89
1640.9	10.701
1640.914	10.514
1640.931	10.326
1640.948	10.138
1640.963	9.952
1640.978	9.769
1640.996	9.586
1641.015	9.404
1641.036	9.223
1641.059	9.044
1641.083	8.867
1641.109	8.689
1641.142	8.519
1641.167	8.353
1641.183	8.185
1641.212	8.013
1641.249	7.843
1641.29	7.678
1641.331	7.516
1641.361	7.354
1641.393	7.194
1641.432	7.034
1641.474	6.877
1641.52	6.723
1641.563	6.57
1641.608	6.414
1641.655	6.259
1641.712	6.108
1641.771	5.957
1641.818	5.801
1641.862	5.644
1641.914	5.487
1641.984	5.339
1642.061	5.195
1642.133	5.047
1642.201	4.897
1642.266	4.743
1642.335	4.591
1642.411	4.442
1642.49	4.296
1642.566	4.15
1642.643	4.003
1642.725	3.856
1642.808	3.712
1642.896	3.573
1642.989	3.435
1643.083	3.296
1643.179	3.159
1643.279	3.023
1643.379	2.889
1643.48	2.757
1643.585	2.625
1643.692	2.494
1643.801	2.364
1643.911	2.239
1644.024	2.117
1644.139	1.999
1644.257	1.882
1644.378	1.766
1644.498	1.656
1644.62	1.547
1644.746	1.441
1644.875	1.338
1645.006	1.236
1645.138	1.136
1645.27	1.04
1645.406	0.944
1645.544	0.852
1645.684	0.764
1645.825	0.678
1645.966	0.596
1646.107	0.515
1646.252	0.437
1646.399	0.363
1646.542	0.29
1646.688	0.223
1646.834	0.161
1646.98	0.101
1647.127	0.044
1647.276	-0.012
1647.425	-0.064
1647.577	-0.113
1647.73	-0.159
1647.884	-0.203
1648.042	-0.245
1648.2	-0.285
1648.356	-0.325
1648.514	-0.362
1648.673	-0.394
1648.832	-0.426
1648.99	-0.45
1649.148	-0.472
1649.306	-0.494
1649.465	-0.517
1649.627	-0.54
1649.789	-0.562
1649.951	-0.58
1650.113	-0.596
1650.276	-0.613
1650.439	-0.631
1650.602	-0.647
1650.765	-0.66
1650.928	-0.672
1651.09	-0.683
1651.254	-0.696
1651.419	-0.707
1651.584	-0.717
1651.753	-0.728
1651.92	-0.738
1652.088	-0.746
1652.258	-0.756
1652.429	-0.763
1652.6	-0.767
1652.773	-0.771
1652.947	-0.778
1653.12	-0.784
1653.294	-0.79
1653.466	-0.794
1653.638	-0.796
1653.811	-0.8
1653.981	-0.802
1654.152	-0.803
1654.324	-0.802
1654.495	-0.801
1654.667	-0.801
1654.84	-0.798
1655.012	-0.793
