-692.88828230,123.00139370,0.00699896,0.01157632,-0.02170193,0.99967296
-692.88918542,123.20331242,0.00689192,0.01166382,-0.02175119,0.99967162
-692.89041148,123.40723221,0.00684013,0.01170021,-0.02178779,0.99967075
-692.89154257,123.61215011,0.00704725,0.01174564,-0.02179952,0.99966852
-692.89197825,123.81828241,0.00737321,0.01179281,-0.02183669,0.99966481
-692.89308299,124.02597508,0.00755992,0.01184845,-0.02187878,0.99966183
-692.89426477,124.23455648,0.00760114,0.01192239,-0.02197124,0.99965861
-692.89518168,124.44402337,0.00773569,0.01201349,-0.02210095,0.99965363
-692.89710535,124.65549784,0.00780601,0.01208589,-0.02224275,0.99964907
-692.89902057,124.86786023,0.00773167,0.01217046,-0.02238835,0.99964537
-692.90092420,125.08144351,0.00761967,0.01229961,-0.02243933,0.99964350
-692.90221157,125.29690796,0.00758834,0.01251766,-0.02246590,0.99964044
-692.90323619,125.51303591,0.00770732,0.01271143,-0.02248023,0.99963676
-692.90365192,125.73026809,0.00768565,0.01273503,-0.02246512,0.99963697
-692.90464807,125.94939279,0.00755170,0.01276786,-0.02248960,0.99963702
-692.90580358,126.16974000,0.00758200,0.01285218,-0.02256052,0.99963411
-692.90627105,126.39052469,0.00755777,0.01287401,-0.02265881,0.99963179
-692.90757432,126.61331533,0.00734554,0.01285488,-0.02278885,0.99963066
-692.90878052,126.83732605,0.00707149,0.01288622,-0.02284545,0.99963094
-692.90894728,127.06276991,0.00708615,0.01293942,-0.02284248,0.99963022
-692.90977994,127.29010710,0.00707732,0.01290110,-0.02284512,0.99963072
-692.91026331,127.51821798,0.00696188,0.01281976,-0.02283712,0.99963276
-692.90988137,127.74743065,0.00692690,0.01268196,-0.02284733,0.99963453
-692.91059271,127.97854071,0.00699349,0.01258755,-0.02290408,0.99963396
-692.91163542,128.21076393,0.00677423,0.01257832,-0.02293971,0.99963477
-692.91250400,128.44331849,0.00642536,0.01256484,-0.02301317,0.99963555
-692.91369025,128.67842909,0.00620982,0.01227828,-0.02317332,0.99963677
-692.91486806,128.91442761,0.00608351,0.01212863,-0.02326542,0.99963724
-692.91467297,129.15096809,0.00579531,0.01216259,-0.02330854,0.99963753
-692.91513956,129.38984587,0.00566329,0.01214723,-0.02329485,0.99963880
-692.91559772,129.62961158,0.00583646,0.01211906,-0.02332082,0.99963754
-692.91519583,129.86992412,0.00587993,0.01223544,-0.02334293,0.99963535
-692.91562868,130.11235361,0.00581234,0.01240793,-0.02345589,0.99963097
-692.91604994,130.35600398,0.00591603,0.01246794,-0.02355844,0.99962721
-692.91594463,130.60109237,0.00600819,0.01241007,-0.02367924,0.99962452
-692.91676375,130.84785455,0.00590636,0.01227309,-0.02383120,0.99962321
-692.91757338,131.09561564,0.00585384,0.01238752,-0.02389309,0.99962063
-692.91803584,131.34392843,0.00587642,0.01278485,-0.02402178,0.99961241
-692.91907660,131.59435574,0.00579563,0.01302998,-0.02408789,0.99960812
-692.91993481,131.84600231,0.00577071,0.01298197,-0.02410533,0.99960847
-692.92035615,132.09864374,0.00607110,0.01288925,-0.02418974,0.99960585
-692.92092947,132.35328463,0.00612508,0.01255009,-0.02423816,0.99960867
-692.92149540,132.60870245,0.00599439,0.01203756,-0.02424938,0.99961549
-692.92205607,132.86467522,0.00608563,0.01164899,-0.02438340,0.99961628
-692.92242786,133.12253321,0.00632179,0.01124135,-0.02451538,0.99961626
-692.92279437,133.38094616,0.00645626,0.01099627,-0.02455202,0.99961723
-692.92315246,133.64024703,0.00656082,0.01077591,-0.02459090,0.99961799
-692.92323935,133.90109933,0.00671408,0.01059673,-0.02464798,0.99961748
-692.92332097,134.16250658,0.00697753,0.01032856,-0.02474061,0.99961619
-692.92365165,134.42469321,0.00722145,0.00991252,-0.02480046,0.99961719
-692.92405726,134.68799055,0.00729937,0.00978517,-0.02485438,0.99961654
-692.92471192,134.95206726,0.00718461,0.00976870,-0.02497108,0.99961462
-692.92553225,135.21670055,0.00714776,0.00996734,-0.02509244,0.99960989
-692.92608351,135.48266330,0.00720926,0.01026720,-0.02519095,0.99960393
-692.92649169,135.68269030,0.00716920,0.01059005,-0.02522657,0.99959996
-692.92672469,135.88315965,0.00705522,0.01078417,-0.02519757,0.99959942
-692.92678041,136.08429332,0.00709967,0.01078936,-0.02522558,0.99959835
-692.92700393,136.28576159,0.00735195,0.01085852,-0.02522829,0.99959571
-692.92704911,136.48800516,0.00761736,0.01085197,-0.02527765,0.99959254
-692.92717766,136.69047153,0.00773399,0.01075667,-0.02532326,0.99959152
-692.92729988,136.89360384,0.00765577,0.01073609,-0.02539723,0.99959047
-692.92750758,137.09673696,0.00763179,0.01085285,-0.02544974,0.99958806
-692.92737653,137.29953387,0.00773066,0.01106930,-0.02553028,0.99958287
-692.92715685,137.50266293,0.00782287,0.01126637,-0.02554918,0.99957947
-692.92693611,137.70590299,0.00785305,0.01133788,-0.02558101,0.99957761
-692.92671116,137.90958700,0.00781719,0.01146487,-0.02557498,0.99957659
-692.92656430,138.11404877,0.00768316,0.01149174,-0.02551463,0.99957887
-692.92641428,138.31884350,0.00767140,0.01164962,-0.02557853,0.99957550
-692.92626109,138.52397121,0.00776382,0.01150213,-0.02559060,0.99957618
-692.92593590,138.72920828,0.00785277,0.01127788,-0.02564555,0.99957664
-692.92552207,138.93477752,0.00785169,0.01108429,-0.02571965,0.99957690
-692.92528024,139.14023739,0.00773238,0.01087985,-0.02571140,0.99958029
-692.92494873,139.34614041,0.00760112,0.01076421,-0.02577564,0.99958090
-692.92461615,139.55215442,0.00755422,0.01080285,-0.02578638,0.99958056
-692.92419494,139.75850059,0.00753248,0.01079714,-0.02582358,0.99957982
-692.92368720,139.96495693,0.00750116,0.01074423,-0.02578141,0.99958172
-692.92317735,140.17163526,0.00752019,0.01079901,-0.02574750,0.99958186
-692.92266117,140.37897953,0.00753038,0.01080556,-0.02570418,0.99958283
-692.92240248,140.58621525,0.00751339,0.01074985,-0.02565214,0.99958489
-692.92231474,140.79345260,0.00741938,0.01069583,-0.02564076,0.99958647
-692.92231353,141.00057976,0.00731382,0.01067536,-0.02559201,0.99958871
-692.92223211,141.20715116,0.00730145,0.01060555,-0.02553645,0.99959097
-692.92206628,141.41361075,0.00733320,0.01055791,-0.02543903,0.99959372
-692.92173054,141.61995773,0.00732579,0.01074165,-0.02529821,0.99959539
-692.92122385,141.82630309,0.00737612,0.01083016,-0.02526186,0.99959499
-692.92063485,142.03231467,0.00743718,0.01098788,-0.02509265,0.99959708
-692.92012921,142.23854903,0.00764589,0.01119128,-0.02501640,0.99959516
-692.91936820,142.44466997,0.00792464,0.01110167,-0.02496796,0.99959520
-692.91877919,142.65068155,0.00793350,0.01076340,-0.02489669,0.99960060
-692.91853104,142.85680736,0.00778168,0.01062185,-0.02486755,0.99960403
-692.91854564,143.06226967,0.00754595,0.01037303,-0.02481285,0.99960982
-692.91881667,143.26773441,0.00726420,0.00992281,-0.02474998,0.99961803
-692.91926288,143.47275681,0.00694804,0.00998947,-0.02477419,0.99961902
-692.92004782,143.67811543,0.00655857,0.00991578,-0.02466336,0.99962512
-692.92058161,143.88291666,0.00618112,0.01001173,-0.02463959,0.99962715
-692.92111329,144.08793988,0.00592742,0.01004560,-0.02444278,0.99963318
-692.92139065,144.29273867,0.00581216,0.00995192,-0.02434667,0.99963714
-692.92183896,144.49753909,0.00568825,0.00974440,-0.02415797,0.99964448
-692.92203295,144.70211510,0.00573385,0.00924978,-0.02404797,0.99965157
-692.92223115,144.90624714,0.00604402,0.00897987,-0.02394597,0.99965465
-692.92234177,145.11060035,0.00640486,0.00885741,-0.02391357,0.99965427
-692.92262756,145.31451122,0.00669590,0.00862985,-0.02384484,0.99965600
-692.92282787,145.51842128,0.00695896,0.00859991,-0.02387095,0.99965384
-692.92328567,145.72222279,0.00713632,0.00864731,-0.02378234,0.99965429
-692.92400306,145.92569376,0.00712939,0.00875867,-0.02383199,0.99965219
-692.92506025,146.12938996,0.00688142,0.00870925,-0.02380198,0.99965507
-692.92654693,146.33286823,0.00651832,0.00899954,-0.02386545,0.99965342
-692.92785738,146.53689984,0.00621075,0.00923112,-0.02391740,0.99965203
-692.92933984,146.74082208,0.00599579,0.00946196,-0.02397809,0.99964973
-692.93081914,146.94507729,0.00580464,0.00957792,-0.02409230,0.99964700
-692.93238603,147.14911133,0.00548048,0.00947219,-0.02418761,0.99964754
-692.93395397,147.35303438,0.00522066,0.00945819,-0.02414107,0.99965019
-692.93491935,147.55739571,0.00512455,0.00944741,-0.02426255,0.99964785
-692.93580242,147.76142326,0.00502276,0.00955179,-0.02407711,0.99965185
-692.93625389,147.96589071,0.00495382,0.00963418,-0.02413877,0.99964992
-692.93671168,148.16969222,0.00486926,0.00970759,-0.02395433,0.99965406
-692.93673893,148.37382264,0.00515843,0.00990147,-0.02400501,0.99964949
-692.93684639,148.57850882,0.00578786,0.00991262,-0.02396439,0.99964691
-692.93695173,148.78341698,0.00659087,0.00951525,-0.02405459,0.99964363
-692.93722697,148.98843776,0.00707586,0.00900362,-0.02417895,0.99964206
-692.93750327,149.19334755,0.00722543,0.00848150,-0.02430334,0.99964254
-692.93803706,149.39814879,0.00727571,0.00814901,-0.02439852,0.99964262
-692.93839777,149.60317038,0.00724846,0.00790911,-0.02446917,0.99964302
-692.93910251,149.80797324,0.00703514,0.00780923,-0.02455027,0.99964334
-692.93989061,150.01299889,0.00677782,0.00779659,-0.02461712,0.99964357
-692.94076525,150.21791436,0.00660383,0.00788918,-0.02465128,0.99964317
-692.94163461,150.42338479,0.00655434,0.00786591,-0.02472521,0.99964185
-692.94259156,150.62863404,0.00649616,0.00800864,-0.02476458,0.99964012
-692.94328891,150.83421384,0.00644771,0.00811007,-0.02489222,0.99963645
-692.94381953,151.03934804,0.00647108,0.00820449,-0.02489647,0.99963542
-692.94409161,151.24470179,0.00665561,0.00859643,-0.02498783,0.99962864
-692.94411253,151.44949816,0.00676631,0.00911481,-0.02491350,0.99962516
-692.94396144,151.65440389,0.00693354,0.00961338,-0.02490066,0.99961966
-692.94398025,151.85942223,0.00718024,0.00999402,-0.02487803,0.99961475
-692.94408243,152.06466337,0.00724869,0.01030879,-0.02489426,0.99961066
-692.94452546,152.27001875,0.00712743,0.01065476,-0.02491468,0.99960739
-692.94505397,152.47537494,0.00702839,0.01079647,-0.02495747,0.99960550
-692.94566901,152.68062095,0.00703010,0.01084990,-0.02503778,0.99960291
-692.94628299,152.88597795,0.00708287,0.01073364,-0.02509760,0.99960229
-692.94681466,153.09100116,0.00699992,0.01077764,-0.02518493,0.99960020
-692.94734949,153.29569141,0.00675595,0.01062378,-0.02517635,0.99960374
-692.94788643,153.50015967,0.00652644,0.01034417,-0.02522375,0.99960701
-692.94825242,153.70462631,0.00654334,0.01026347,-0.02526445,0.99960670
-692.94853188,153.90920313,0.00652327,0.00988256,-0.02531252,0.99960945
-692.94864460,154.11333436,0.00644164,0.00939016,-0.02544484,0.99961137
-692.94876048,154.31713262,0.00629895,0.00904006,-0.02546401,0.99961502
-692.94905153,154.52048855,0.00604796,0.00881013,-0.02550595,0.99961755
-692.94934364,154.72373348,0.00570996,0.00863080,-0.02557599,0.99961932
-692.94963996,154.92653445,0.00552190,0.00839015,-0.02564665,0.99962061
-692.94993734,155.12922443,0.00555267,0.00815905,-0.02578571,0.99961877
-692.95006587,155.33169080,0.00556910,0.00775496,-0.02588681,0.99961929
-692.95019651,155.53393519,0.00552821,0.00736084,-0.02599000,0.99961982
-692.95024483,155.73584580,0.00529620,0.00716690,-0.02606731,0.99962047
-692.95029421,155.93764542,0.00515534,0.00698473,-0.02612393,0.99962102
-692.95043223,156.13911288,0.00510405,0.00694792,-0.02615038,0.99962084
-692.95040246,156.34024574,0.00511651,0.00705366,-0.02624741,0.99961750
-692.95037585,156.54104563,0.00510543,0.00726882,-0.02628729,0.99961496
-692.95035451,156.74129057,0.00508876,0.00777913,-0.02634794,0.99960961
-692.95024981,156.94131271,0.00520960,0.00828957,-0.02645717,0.99960200
-692.95002332,157.20815608,0.00538778,0.00879454,-0.02655151,0.99959424
-692.95015244,157.47355982,0.00546039,0.00894756,-0.02666683,0.99958942
-692.94976659,157.73918067,0.00563171,0.00942328,-0.02673618,0.99958224
-692.94912747,158.00446611,0.00584701,0.00979183,-0.02688354,0.99957351
-692.94858543,158.26853147,0.00589848,0.00992194,-0.02698116,0.99956930
-692.94804022,158.53292980,0.00586324,0.01010628,-0.02701272,0.99956680
-692.94732933,158.79677155,0.00573609,0.01037546,-0.02707370,0.99956314
-692.94637572,159.05916799,0.00568949,0.01047081,-0.02724709,0.99955770
-692.94567116,159.32234379,0.00571565,0.01048317,-0.02741833,0.99955273
-692.94479881,159.58518501,0.00569695,0.01014023,-0.02748094,0.99955466
-692.94359931,159.84646910,0.00586182,0.01023636,-0.02754958,0.99955084
-692.94239348,160.10841914,0.00607218,0.01023104,-0.02764219,0.99954708
-692.94110639,160.36992441,0.00620941,0.01025009,-0.02775566,0.99954290
-692.93956815,160.63087229,0.00627395,0.01057555,-0.02789951,0.99953510
-692.93802885,160.89193115,0.00640287,0.01067412,-0.02796140,0.99953150
-692.93734748,161.15266517,0.00652852,0.01071325,-0.02810191,0.99952633
-692.93718845,161.41240514,0.00636415,0.01079665,-0.02822351,0.99952307
-692.93668963,161.67191988,0.00619992,0.01075649,-0.02835392,0.99952084
-692.93593649,161.93121021,0.00616472,0.01074054,-0.02851536,0.99951664
-692.93528041,162.18928045,0.00603318,0.01060580,-0.02858970,0.99951676
-692.93358808,162.44845085,0.00598616,0.01047752,-0.02860303,0.99951801
-692.93181028,162.70762045,0.00614185,0.01014337,-0.02861792,0.99952009
-692.92987100,162.96578950,0.00618874,0.00971453,-0.02867609,0.99952239
-692.92818500,163.22429396,0.00621113,0.00963689,-0.02883931,0.99951831
-692.92658236,163.48302121,0.00621881,0.00966760,-0.02902145,0.99951269
-692.92498077,163.74163748,0.00611857,0.00972913,-0.02917370,0.99950828
-692.92345728,164.00103149,0.00598029,0.00996394,-0.02931595,0.99950264
-692.92193169,164.26064748,0.00590062,0.01021583,-0.02941285,0.99949773
-692.92014439,164.52081599,0.00590860,0.01032979,-0.02947497,0.99949468
-692.91809433,164.78164801,0.00593711,0.01024743,-0.02956230,0.99949278
-692.91604217,165.04270200,0.00602890,0.01038105,-0.02968937,0.99948708
-692.91423906,165.30453537,0.00620810,0.01065194,-0.02984259,0.99947857
-692.91226394,165.56647811,0.00627522,0.01077086,-0.03003183,0.99947121
-692.90986039,165.82852778,0.00641532,0.01080686,-0.03016698,0.99946586
-692.90736925,166.09079861,0.00653263,0.01098204,-0.03030415,0.99945904
-692.90530127,166.35351747,0.00640828,0.01111472,-0.03040941,0.99945518
-692.90348235,166.61701570,0.00610153,0.01123168,-0.03047800,0.99945371
-692.90156951,166.88140104,0.00597897,0.01137010,-0.03063169,0.99944818
-692.90008827,167.14534648,0.00594738,0.01141763,-0.03080194,0.99944260
-692.89843397,167.40951227,0.00593162,0.01157477,-0.03096641,0.99943580
-692.89685672,167.67456681,0.00589461,0.01159579,-0.03108100,0.99943222
-692.89433711,167.93983439,0.00579351,0.01163996,-0.03117046,0.99942951
-692.89189982,168.20543576,0.00563879,0.01199152,-0.03124667,0.99942386
-692.88937073,168.47170226,0.00552773,0.01228728,-0.03130908,0.99941894
-692.88683952,168.73819074,0.00543469,0.01243895,-0.03136952,0.99941567
-692.88485327,168.93830602,0.00542194,0.01245739,-0.03146238,0.99941260
-692.88312029,169.13875670,0.00546568,0.01230504,-0.03154271,0.99941171
-692.88155826,169.33920901,0.00550875,0.01217668,-0.03163063,0.99941027
-692.87965116,169.53999105,0.00553661,0.01201107,-0.03175866,0.99940806
-692.87799943,169.74088651,0.00539996,0.01173633,-0.03184776,0.99940924
-692.87626012,169.94200313,0.00527856,0.01153628,-0.03201637,0.99940683
-692.87452081,170.14311977,0.00518385,0.01132903,-0.03205289,0.99940852
-692.87286487,170.34445919,0.00495277,0.01134373,-0.03209827,0.99940807
-692.87120787,170.54590960,0.00462319,0.01146562,-0.03215187,0.99940653
-692.86963741,170.74724983,0.00436672,0.01179094,-0.03216794,0.99940339
-692.86797830,170.94892223,0.00427652,0.01207204,-0.03227617,0.99939693
-692.86623583,171.15037183,0.00434548,0.01242394,-0.03228611,0.99939200
-692.86431608,171.35248575,0.00444442,0.01276106,-0.03236937,0.99938462
-692.86239633,171.55459967,0.00442318,0.01301958,-0.03244036,0.99937908
-692.86081110,171.75749378,0.00399130,0.01320331,-0.03253711,0.99937534
-692.85897261,171.96005247,0.00356231,0.01358312,-0.03263218,0.99936878
-692.85712779,172.16327711,0.00326504,0.01371618,-0.03252196,0.99937157
-692.85511097,172.36661112,0.00324802,0.01383193,-0.03264635,0.99936597
-692.85274591,172.57060783,0.00329361,0.01385851,-0.03262605,0.99936612
-692.85012443,172.77460209,0.00360223,0.01370209,-0.03256305,0.99936926
-692.84732777,172.97903870,0.00401559,0.01336228,-0.03262130,0.99937039
-692.84504398,173.18348018,0.00434619,0.01320101,-0.03260278,0.99937175
-692.84293008,173.38803427,0.00439820,0.01308135,-0.03270702,0.99936969
-692.84124356,173.59259242,0.00412166,0.01297736,-0.03270108,0.99937242
-692.83989263,173.79781976,0.00373441,0.01265841,-0.03283812,0.99937354
-692.83897013,174.00294017,0.00333834,0.01281824,-0.03274597,0.99937593
-692.83786930,174.20883590,0.00310302,0.01260689,-0.03291541,0.99937381
-692.83676846,174.41473162,0.00291215,0.01178597,-0.03284315,0.99938678
-692.83523498,174.62117823,0.00294350,0.01111067,-0.03301817,0.99938866
-692.83319285,174.82717602,0.00329503,0.01058337,-0.03299695,0.99939398
-692.83080249,175.03383650,0.00351859,0.00979971,-0.03312478,0.99939698
-692.82833404,175.23971923,0.00376150,0.00949640,-0.03315932,0.99939788
-692.82543188,175.44626385,0.00409313,0.00954883,-0.03318715,0.99939516
-692.82278931,175.65247793,0.00429931,0.00932277,-0.03308995,0.99939965
-692.82031242,175.85924858,0.00448764,0.00921998,-0.03321128,0.99939575
-692.81843281,176.06613592,0.00452354,0.00904988,-0.03305061,0.99940247
-692.81689300,176.27324848,0.00440378,0.00879747,-0.03322951,0.99939932
-692.81577951,176.48047609,0.00420955,0.00867952,-0.03331583,0.99939832
-692.81423865,176.68769964,0.00420348,0.00879690,-0.03354301,0.99938972
-692.81244241,176.89480976,0.00428293,0.00919497,-0.03366098,0.99938183
-692.81013014,177.10224799,0.00444278,0.00951808,-0.03370657,0.99937657
-692.80730608,177.30957035,0.00486176,0.01007827,-0.03370627,0.99936914
-692.80413589,177.51733343,0.00522869,0.01057531,-0.03357620,0.99936653
-692.80113771,177.72498715,0.00544076,0.01119506,-0.03346874,0.99936225
-692.79839280,177.93297626,0.00556595,0.01154890,-0.03349970,0.99935650
-692.79616285,178.14074827,0.00570467,0.01202581,-0.03344052,0.99935207
-692.79358572,178.34907199,0.00582205,0.01238881,-0.03358151,0.99934223
-692.79126503,178.55739814,0.00586115,0.01277845,-0.03362575,0.99933561
-692.78876811,178.76627762,0.00584897,0.01306732,-0.03375130,0.99932772
-692.78601265,178.97537665,0.00596102,0.01309350,-0.03376190,0.99932635
-692.78308097,179.18502900,0.00605675,0.01272500,-0.03368998,0.99933297
-692.78023476,179.39468217,0.00613289,0.01241885,-0.03367949,0.99933671
-692.77764077,179.60478174,0.00608256,0.01191878,-0.03359199,0.99934605
-692.77470909,179.81443409,0.00596520,0.01162660,-0.03358619,0.99935039
-692.77203173,180.02431086,0.00579888,0.01150091,-0.03362411,0.99935155
-692.76961185,180.23407908,0.00564128,0.01157752,-0.03357166,0.99935333
-692.76710228,180.44429045,0.00559308,0.01153280,-0.03372678,0.99934890
-692.76467713,180.65461362,0.00554466,0.01155038,-0.03364185,0.99935183
-692.76207787,180.86526814,0.00551832,0.01169759,-0.03378807,0.99934533
-692.75956408,181.07592347,0.00543673,0.01195650,-0.03368378,0.99934623
-692.75696271,181.28679997,0.00543586,0.01211304,-0.03379684,0.99934053
-692.75444470,181.49789927,0.00546987,0.01225427,-0.03373640,0.99934067
-692.75132731,181.70910387,0.00539807,0.01238684,-0.03371807,0.99934004
-692.74837243,181.92119802,0.00526720,0.01246172,-0.03373072,0.99933938
-692.74524133,182.13384550,0.00524675,0.01254586,-0.03374878,0.99933783
-692.74218622,182.34749270,0.00509976,0.01280399,-0.03374041,0.99933560
-692.73913006,182.56125090,0.00499689,0.01289579,-0.03378438,0.99933345
-692.73589451,182.77589540,0.00491180,0.01296701,-0.03382599,0.99933154
-692.73239937,182.99087044,0.00497041,0.01307359,-0.03382565,0.99932988
-692.72898548,183.20629025,0.00505292,0.01336776,-0.03375838,0.99932785
-692.72548191,183.42215321,0.00504699,0.01351751,-0.03387076,0.99932206
-692.72239622,183.63901914,0.00496914,0.01352500,-0.03379179,0.99932502
-692.71947622,183.85644166,0.00485828,0.01341979,-0.03377042,0.99932771
-692.71672190,184.07442075,0.00470892,0.01325350,-0.03382829,0.99932868
-692.71387894,184.29273200,0.00460718,0.01313614,-0.03388400,0.99932882
-692.71094524,184.51159739,0.00452976,0.01292929,-0.03385234,0.99933294
-692.70809490,184.73068557,0.00451659,0.01297874,-0.03397922,0.99932806
-692.70498075,184.95054825,0.00451003,0.01293563,-0.03393304,0.99933021
-692.70143817,185.17051787,0.00458620,0.01286450,-0.03393680,0.99933066
-692.69746188,185.39114936,0.00469889,0.01259108,-0.03392884,0.99933389
-692.69348242,185.61211384,0.00488259,0.01236262,-0.03395683,0.99933491
-692.68991981,185.83419227,0.00496510,0.01220062,-0.03387333,0.99933933
-692.68643846,186.05671548,0.00490924,0.01200982,-0.03400433,0.99933746
