427219.49096353,4419014.50766622,0.00000000,0.00000000,0.99999951,0.00099058,-186.92251512
427219.29096398,4419014.50798530,0.00000000,0.00000000,0.99999981,0.00062344,-236.35655027
427219.09096359,4419014.50817989,0.00000000,0.00000000,0.99999993,0.00036818,-321.33767202
427218.89096261,4419014.50829476,0.00000000,0.00000000,0.99999997,0.00022481,-501.72958906
427218.69096129,4419014.50837466,0.00000000,0.00000000,0.99999998,0.00019333,-1143.83595748
427218.49095986,4419014.50846435,0.00000000,0.00000000,0.99999996,0.00027374,4087.76619482
427218.29095858,4419014.50860857,0.00000000,0.00000000,0.99999989,0.00046602,733.43006898
427218.09095768,4419014.50885209,0.00000000,0.00000000,0.99999970,0.00077020,402.85278508
427217.89095740,4419014.50923572,0.00000000,0.00000000,0.99999934,0.00114471,285.47449473
427217.69095775,4419014.50976102,0.00000000,0.00000000,0.99999892,0.00147288,282.36195027
427217.49095864,4419014.51040691,0.00000000,0.00000000,0.99999847,0.00174771,331.67551472
427217.29095998,4419014.51115207,0.00000000,0.00000000,0.99999806,0.00196921,402.95697306
427217.09096168,4419014.51197516,0.00000000,0.00000000,0.99999772,0.00213737,513.26087142
427216.89096363,4419014.51285485,0.00000000,0.00000000,0.99999746,0.00225220,706.73000681
427216.69096576,4419014.51376981,0.00000000,0.00000000,0.99999732,0.00231370,1134.21651397
427216.49096795,4419014.51469870,0.00000000,0.00000000,0.99999730,0.00232187,2871.05976181
427216.29097013,4419014.51562019,0.00000000,0.00000000,0.99999741,0.00227670,-5404.53768595
427216.09097220,4419014.51651294,0.00000000,0.00000000,0.99999763,0.00217819,-1391.99696417
427215.89097406,4419014.51735574,0.00000000,0.00000000,0.99999794,0.00202950,-800.75688251
427215.69097566,4419014.51813865,0.00000000,0.00000000,0.99999821,0.00189053,-667.96369045
427215.49097706,4419014.51887250,0.00000000,0.00000000,0.99999841,0.00178416,-815.22346694
427215.29097830,4419014.51957033,0.00000000,0.00000000,0.99999854,0.00171040,-1110.25799033
427215.09097944,4419014.52024516,0.00000000,0.00000000,0.99999861,0.00166923,-1740.31971083
427214.89098052,4419014.52091006,0.00000000,0.00000000,0.99999862,0.00166067,-4020.87993813
427214.69098160,4419014.52157804,0.00000000,0.00000000,0.99999858,0.00168470,12917.89964508
427214.49098273,4419014.52226217,0.00000000,0.00000000,0.99999848,0.00174134,2479.07205518
427214.29098396,4419014.52297546,0.00000000,0.00000000,0.99999832,0.00183059,1370.98723480
427214.09098535,4419014.52373098,0.00000000,0.00000000,0.99999809,0.00195243,947.49758000
427213.89098694,4419014.52454175,0.00000000,0.00000000,0.99999778,0.00210687,723.89135711
427213.69098878,4419014.52541825,0.00000000,0.00000000,0.99999742,0.00226980,608.50408930
427213.49099084,4419014.52635186,0.00000000,0.00000000,0.99999714,0.00239101,700.55406022
427213.29099307,4419014.52732529,0.00000000,0.00000000,0.99999695,0.00246893,1004.37171212
427213.09099539,4419014.52832123,0.00000000,0.00000000,0.99999687,0.00250357,1776.84942092
427212.89099775,4419014.52932237,0.00000000,0.00000000,0.99999689,0.00249493,7690.58333035
427212.69100009,4419014.53031139,0.00000000,0.00000000,0.99999702,0.00244300,-3301.91070988
427212.49100236,4419014.53127099,0.00000000,0.00000000,0.99999724,0.00234780,-1359.34343117
427212.29100448,4419014.53218385,0.00000000,0.00000000,0.99999756,0.00220930,-855.80728299
427212.09100640,4419014.53303266,0.00000000,0.00000000,0.99999794,0.00202753,-624.47736944
427211.89100806,4419014.53380010,0.00000000,0.00000000,0.99999838,0.00180247,-491.59277823
427211.69100940,4419014.53446889,0.00000000,0.00000000,0.99999882,0.00153515,-405.45223813
427211.49101038,4419014.53502913,0.00000000,0.00000000,0.99999919,0.00127058,-368.52779087
427211.29101106,4419014.53548894,0.00000000,0.00000000,0.99999947,0.00103294,-398.24014582
427211.09101146,4419014.53585907,0.00000000,0.00000000,0.99999966,0.00082222,-446.06810534
427210.89101164,4419014.53615030,0.00000000,0.00000000,0.99999980,0.00063842,-506.94805508
427210.69101164,4419014.53637340,0.00000000,0.00000000,0.99999988,0.00048155,-587.09271078
427210.49101152,4419014.53653914,0.00000000,0.00000000,0.99999994,0.00035161,-697.32879172
427210.29101132,4419014.53665828,0.00000000,0.00000000,0.99999997,0.00024859,-858.48775322
427210.09101109,4419014.53674160,0.00000000,0.00000000,0.99999999,0.00017250,-1116.67562109
427209.89101087,4419014.53679987,0.00000000,0.00000000,0.99999999,0.00012333,-1596.53755507
427209.69101071,4419014.53684385,0.00000000,0.00000000,0.99999999,0.00010107,-2800.63691736
427209.49101064,4419014.53688144,0.00000000,0.00000000,1.00000000,0.00008480,-6258.40368305
427209.29101066,4419014.53691001,0.00000000,0.00000000,1.00000000,0.00005592,-4430.79777751
427209.09101074,4419014.53692450,0.00000000,0.00000000,1.00000000,0.00001444,-2842.51190336
427208.89101085,4419014.53691988,-0.00000000,0.00000000,1.00000000,-0.00003965,-2092.44399468
427208.69101097,4419014.53689110,-0.00000000,0.00000000,0.99999999,-0.00010636,-1655.74161871
427208.49101108,4419014.53683311,-0.00000000,0.00000000,0.99999998,-0.00018567,-1369.68042464
427208.29101115,4419014.53674088,-0.00000000,0.00000000,0.99999996,-0.00027759,-1167.98403672
427208.09101116,4419014.53660936,-0.00000000,0.00000000,0.99999993,-0.00038213,-1018.08111369
427207.89101108,4419014.53643350,-0.00000000,0.00000000,0.99999988,-0.00049927,-902.20673391
427207.69101090,4419014.53620826,-0.00000000,0.00000000,0.99999980,-0.00062902,-810.05286133
427207.49101058,4419014.53593064,-0.00000000,0.00000000,0.99999972,-0.00075097,-763.57193155
427207.29101018,4419014.53561545,-0.00000000,0.00000000,0.99999967,-0.00081489,-1064.91462376
427207.09100973,4419014.53528677,-0.00000000,0.00000000,0.99999967,-0.00081847,-2963.77588443
427206.89100931,4419014.53496872,-0.00000000,0.00000000,0.99999971,-0.00076170,3759.59525852
427206.69100896,4419014.53468545,-0.00000000,0.00000000,0.99999979,-0.00064458,1150.18660409
427206.49100874,4419014.53446110,-0.00000000,0.00000000,0.99999989,-0.00046711,678.92972424
427206.29100872,4419014.53431981,-0.00000000,0.00000000,0.99999997,-0.00022929,481.59164876
427206.09100895,4419014.53428572,0.00000000,0.00000000,1.00000000,0.00006887,373.14620698
427205.89100949,4419014.53438296,0.00000000,0.00000000,0.99999991,0.00042739,304.56402682
427205.69101040,4419014.53463567,0.00000000,0.00000000,0.99999964,0.00084625,257.27572090
427205.49101172,4419014.53506765,0.00000000,0.00000000,0.99999913,0.00131801,223.13057671
427205.29101349,4419014.53568421,0.00000000,0.00000000,0.99999846,0.00175476,216.69891192
427205.09101563,4419014.53646339,0.00000000,0.00000000,0.99999773,0.00213108,245.97976156
427204.89101809,4419014.53738102,0.00000000,0.00000000,0.99999701,0.00244699,288.91724085
427204.69102081,4419014.53841292,0.00000000,0.00000000,0.99999635,0.00270248,350.02248730
427204.49102374,4419014.53953493,0.00000000,0.00000000,0.99999580,0.00289754,443.90863222
427204.29102680,4419014.54072289,0.00000000,0.00000000,0.99999540,0.00303219,606.56883701
427204.09102994,4419014.54195262,0.00000000,0.00000000,0.99999518,0.00310641,957.53150602
427203.89103311,4419014.54319996,0.00000000,0.00000000,0.99999513,0.00312022,2271.98341504
427203.69103623,4419014.54444074,0.00000000,0.00000000,0.99999528,0.00307361,-6097.36182473
427203.49103925,4419014.54565079,0.00000000,0.00000000,0.99999560,0.00296658,-1301.72063588
427203.29104213,4419014.54680940,0.00000000,0.00000000,0.99999599,0.00283169,-777.69043870
427203.09104489,4419014.54792168,0.00000000,0.00000000,0.99999626,0.00273669,-863.17811168
427202.89104762,4419014.54900435,0.00000000,0.00000000,0.99999640,0.00268368,-1351.31900953
427202.69105039,4419014.55007422,0.00000000,0.00000000,0.99999643,0.00267267,-3123.47647893
427202.49105328,4419014.55114807,0.00000000,0.00000000,0.99999635,0.00270364,10019.09446265
427202.29105636,4419014.55224272,0.00000000,0.00000000,0.99999615,0.00277660,1924.24023978
427202.09105971,4419014.55337494,0.00000000,0.00000000,0.99999582,0.00289155,1064.29130069
427201.89106341,4419014.55456155,0.00000000,0.00000000,0.99999535,0.00304850,735.58039673
427201.69106753,4419014.55581933,0.00000000,0.00000000,0.99999473,0.00324743,561.98378979
427201.49107216,4419014.55716508,0.00000000,0.00000000,0.99999392,0.00348835,454.69441225
427201.29107736,4419014.55861557,0.00000000,0.00000000,0.99999289,0.00377016,381.86164018
427201.09108315,4419014.56017602,0.00000000,0.00000000,0.99999192,0.00401926,363.78841506
427200.89108941,4419014.56182067,0.00000000,0.00000000,0.99999122,0.00419117,475.03791443
427200.69109599,4419014.56351864,0.00000000,0.00000000,0.99999082,0.00428588,750.12038258
427200.49110272,4419014.56523906,0.00000000,0.00000000,0.99999074,0.00430340,1782.23285753
427200.29110946,4419014.56695105,0.00000000,0.00000000,0.99999100,0.00424372,-4744.84889389
427200.09111605,4419014.56862373,0.00000000,0.00000000,0.99999157,0.00410686,-1017.55083894
427199.89112234,4419014.57022622,0.00000000,0.00000000,0.99999242,0.00389279,-569.90753220
427199.69112816,4419014.57172764,0.00000000,0.00000000,0.99999351,0.00360154,-395.78446508
427199.49113338,4419014.57309713,0.00000000,0.00000000,0.99999477,0.00323308,-303.16243878
427199.29113782,4419014.57430380,0.00000000,0.00000000,0.99999612,0.00278743,-245.67089157
427199.09114135,4419014.57531709,0.00000000,0.00000000,0.99999742,0.00227224,-206.84645175
427198.89114391,4419014.57612833,0.00000000,0.00000000,0.99999839,0.00179648,-197.96673246
427198.69114562,4419014.57676425,0.00000000,0.00000000,0.99999903,0.00139562,-228.14505575
427198.49114661,4419014.57725481,0.00000000,0.00000000,0.99999943,0.00106966,-275.17278752
427198.29114702,4419014.57762996,0.00000000,0.00000000,0.99999966,0.00081860,-346.61078832
427198.09114697,4419014.57791968,0.00000000,0.00000000,0.99999979,0.00064245,-468.14953755
427197.89114661,4419014.57815391,0.00000000,0.00000000,0.99999985,0.00054119,-720.96436669
427197.69114606,4419014.57836262,0.00000000,0.00000000,0.99999987,0.00051484,-1567.26739585
427197.49114546,4419014.57857577,0.00000000,0.00000000,0.99999984,0.00056338,9012.73537627
427197.29114493,4419014.57882331,0.00000000,0.00000000,0.99999976,0.00068683,1162.80246978
427197.09114463,4419014.57913522,0.00000000,0.00000000,0.99999961,0.00088517,621.53888617
427196.89114466,4419014.57954015,0.00000000,0.00000000,0.99999935,0.00114190,429.98310128
427196.69114508,4419014.58004635,0.00000000,0.00000000,0.99999904,0.00138555,394.98234597
427196.49114585,4419014.58064575,0.00000000,0.00000000,0.99999871,0.00160789,429.18467861
427196.29114696,4419014.58132982,0.00000000,0.00000000,0.99999836,0.00180891,472.42218086
427196.09114837,4419014.58209004,0.00000000,0.00000000,0.99999802,0.00198862,525.31056091
427195.89115005,4419014.58291788,0.00000000,0.00000000,0.99999770,0.00214701,591.53907341
427195.69115198,4419014.58380480,0.00000000,0.00000000,0.99999739,0.00228408,676.93114350
427195.49115414,4419014.58474229,0.00000000,0.00000000,0.99999712,0.00239983,791.03405552
427195.29115648,4419014.58572182,0.00000000,0.00000000,0.99999689,0.00249427,951.50992602
427195.09115899,4419014.58673486,0.00000000,0.00000000,0.99999670,0.00256739,1193.56214074
427194.89116164,4419014.58777304,0.00000000,0.00000000,0.99999656,0.00262165,1591.14142256
427194.69116441,4419014.58883202,0.00000000,0.00000000,0.99999643,0.00267332,1923.35962743
427194.49116731,4419014.58991175,0.00000000,0.00000000,0.99999629,0.00272541,1927.55722529
427194.29117033,4419014.59101239,0.00000000,0.00000000,0.99999614,0.00277791,1912.34087324
427194.09117347,4419014.59213412,0.00000000,0.00000000,0.99999599,0.00283082,1897.14834496
427193.89117674,4419014.59327710,0.00000000,0.00000000,0.99999584,0.00288415,1882.51203798
427193.69118013,4419014.59444149,0.00000000,0.00000000,0.99999568,0.00293790,1867.73580488
427193.49118365,4419014.59562746,0.00000000,0.00000000,0.99999552,0.00299205,1853.59919172
427193.29118729,4419014.59683518,0.00000000,0.00000000,0.99999536,0.00304663,1839.52359064
427193.09119106,4419014.59806480,0.00000000,0.00000000,0.99999519,0.00310161,1825.36226217
427192.89119496,4419014.59931649,0.00000000,0.00000000,0.99999502,0.00315653,1812.88523295
427192.69119897,4419014.60058820,0.00000000,0.00000000,0.99999488,0.00319911,1998.13989731
427192.49120306,4419014.60187342,0.00000000,0.00000000,0.99999480,0.00322405,2962.01863745
427192.29120719,4419014.60316508,0.00000000,0.00000000,0.99999478,0.00323134,6204.46316550
427192.09121131,4419014.60445612,0.00000000,0.00000000,0.99999481,0.00322098,-64963.73320973
427191.89121540,4419014.60573950,0.00000000,0.00000000,0.99999490,0.00319297,-5213.44570128
427191.69121941,4419014.60700814,0.00000000,0.00000000,0.99999505,0.00314732,-2714.92432529
427191.49122330,4419014.60825498,0.00000000,0.00000000,0.99999524,0.00308401,-1835.49508753
427191.29122704,4419014.60947298,0.00000000,0.00000000,0.99999549,0.00300306,-1386.40584856
427191.09123057,4419014.61065507,0.00000000,0.00000000,0.99999578,0.00290446,-1113.89395754
427190.89123388,4419014.61179418,0.00000000,0.00000000,0.99999611,0.00278821,-930.84951256
427190.69123691,4419014.61288477,0.00000000,0.00000000,0.99999644,0.00266708,-824.13691257
427190.49123970,4419014.61392990,0.00000000,0.00000000,0.99999672,0.00256120,-880.14986264
427190.29124227,4419014.61493578,0.00000000,0.00000000,0.99999695,0.00247079,-1018.91806518
427190.09124465,4419014.61590860,0.00000000,0.00000000,0.99999713,0.00239587,-1209.82965293
427189.89124689,4419014.61685454,0.00000000,0.00000000,0.99999727,0.00233644,-1488.57840414
427189.69124901,4419014.61777981,0.00000000,0.00000000,0.99999737,0.00229249,-1934.34205222
427189.49125104,4419014.61869059,0.00000000,0.00000000,0.99999744,0.00226402,-2761.53899442
427189.29125303,4419014.61959308,0.00000000,0.00000000,0.99999747,0.00225104,-4826.19023203
427189.09125500,4419014.62049348,0.00000000,0.00000000,0.99999746,0.00225354,-19075.66557279
427188.89125698,4419014.62139797,0.00000000,0.00000000,0.99999742,0.00227152,9765.45128027
427188.69125901,4419014.62231282,0.00000000,0.00000000,0.99999734,0.00230599,3864.11999008
427188.49126114,4419014.62324610,0.00000000,0.00000000,0.99999720,0.00236474,2169.88869708
427188.29126343,4419014.62420806,0.00000000,0.00000000,0.99999700,0.00244942,1394.39629672
427188.09126592,4419014.62520908,0.00000000,0.00000000,0.99999672,0.00256003,1024.15955630
427187.89126868,4419014.62625953,0.00000000,0.00000000,0.99999636,0.00269657,809.19284163
427187.69127177,4419014.62736979,0.00000000,0.00000000,0.99999591,0.00285905,668.84488722
427187.49127525,4419014.62855022,0.00000000,0.00000000,0.99999536,0.00304745,569.98990167
427187.29127917,4419014.62981120,0.00000000,0.00000000,0.99999468,0.00326179,496.58579760
427187.09128359,4419014.63116310,0.00000000,0.00000000,0.99999387,0.00350207,439.93332215
427186.89128858,4419014.63261629,0.00000000,0.00000000,0.99999290,0.00376827,394.87139520
427186.69129419,4419014.63418116,0.00000000,0.00000000,0.99999176,0.00406041,358.21130803
427186.49130044,4419014.63586156,0.00000000,0.00000000,0.99999064,0.00432621,346.20680671
427186.29130721,4419014.63762958,0.00000000,0.00000000,0.99998988,0.00449829,456.48415726
427186.09131432,4419014.63944764,0.00000000,0.00000000,0.99998953,0.00457636,799.50159207
427185.89132158,4419014.64127812,0.00000000,0.00000000,0.99998960,0.00456043,3218.67092525
427185.69132881,4419014.64308343,0.00000000,0.00000000,0.99999010,0.00445050,-1589.21258919
427185.49133584,4419014.64482596,0.00000000,0.00000000,0.99999098,0.00424657,-637.24370629
427185.29134249,4419014.64646813,0.00000000,0.00000000,0.99999220,0.00394864,-398.51096808
427185.09134858,4419014.64797232,0.00000000,0.00000000,0.99999367,0.00355671,-289.91191079
427184.89135392,4419014.64930093,0.00000000,0.00000000,0.99999529,0.00307077,-227.82172718
427184.69135834,4419014.65041637,0.00000000,0.00000000,0.99999690,0.00249083,-187.63534119
427184.49136166,4419014.65128147,0.00000000,0.00000000,0.99999833,0.00182593,-159.77414098
427184.29136384,4419014.65188130,0.00000000,0.00000000,0.99999930,0.00118178,-150.79146501
427184.09136505,4419014.65223370,0.00000000,0.00000000,0.99999983,0.00058873,-161.65616752
427183.89136548,4419014.65235910,0.00000000,0.00000000,1.00000000,0.00004679,-176.21256838
427183.69136532,4419014.65227794,-0.00000000,0.00000000,0.99999990,-0.00044404,-193.65340819
427183.49136474,4419014.65201068,-0.00000000,0.00000000,0.99999961,-0.00088377,-214.92843267
427183.29136394,4419014.65157774,-0.00000000,0.00000000,0.99999919,-0.00127239,-241.44441103
427183.09136309,4419014.65099957,-0.00000000,0.00000000,0.99999870,-0.00160991,-275.42710626
427182.89136239,4419014.65029662,-0.00000000,0.00000000,0.99999820,-0.00189632,-320.55501653
427182.69136202,4419014.64948932,-0.00000000,0.00000000,0.99999773,-0.00213164,-383.34065007
427182.49136216,4419014.64859811,-0.00000000,0.00000000,0.99999732,-0.00231585,-476.72609777
427182.29136300,4419014.64764272,-0.00000000,0.00000000,0.99999698,-0.00245733,-623.18358188
427182.09136454,4419014.64663386,-0.00000000,0.00000000,0.99999666,-0.00258504,-748.17220387
427181.89136673,4419014.64557619,-0.00000000,0.00000000,0.99999635,-0.00270143,-819.39910602
427181.69136948,4419014.64447423,-0.00000000,0.00000000,0.99999606,-0.00280650,-903.09229623
427181.49137272,4419014.64333251,-0.00000000,0.00000000,0.99999579,-0.00290025,-1005.87276664
427181.29137638,4419014.64215555,-0.00000000,0.00000000,0.99999555,-0.00298269,-1135.12976328
427181.09138037,4419014.64094788,-0.00000000,0.00000000,0.99999534,-0.00305381,-1302.50514989
427180.89138462,4419014.63971403,-0.00000000,0.00000000,0.99999515,-0.00311361,-1527.56852004
427180.69138906,4419014.63845852,-0.00000000,0.00000000,0.99999500,-0.00316209,-1847.06491888
427180.49139361,4419014.63718588,-0.00000000,0.00000000,0.99999488,-0.00319926,-2335.23066179
427180.29139819,4419014.63590064,-0.00000000,0.00000000,0.99999480,-0.00322511,-3173.68142481
427180.09140273,4419014.63460704,-0.00000000,0.00000000,0.99999474,-0.00324234,-4787.57689167
427179.89140722,4419014.63330710,-0.00000000,0.00000000,0.99999470,-0.00325703,-6303.53696325
427179.69141165,4419014.63200175,-0.00000000,0.00000000,0.99999466,-0.00326939,-7392.31556558
427179.49141604,4419014.63069192,-0.00000000,0.00000000,0.99999462,-0.00327942,-8932.17482499
427179.29142037,4419014.62937854,-0.00000000,0.00000000,0.99999460,-0.00328713,-11269.09053315
427179.09142467,4419014.62806253,-0.00000000,0.00000000,0.99999458,-0.00329252,-15269.03940604
427178.89142892,4419014.62674484,-0.00000000,0.00000000,0.99999457,-0.00329558,-23687.75636366
427178.69143314,4419014.62542639,-0.00000000,0.00000000,0.99999457,-0.00329632,-52550.83856717
427178.49143732,4419014.62410811,-0.00000000,0.00000000,0.99999457,-0.00329473,233823.80481161
427178.29144148,4419014.62279093,-0.00000000,0.00000000,0.99999459,-0.00329082,36352.86377096
427178.09144561,4419014.62147577,-0.00000000,0.00000000,0.99999461,-0.00328458,19708.48720158
427177.89144971,4419014.62016407,-0.00000000,0.00000000,0.99999465,-0.00327137,11590.22611233
427177.69145377,4419014.61886096,-0.00000000,0.00000000,0.99999475,-0.00324136,4657.32751584
427177.49145774,4419014.61757327,-0.00000000,0.00000000,0.99999490,-0.00319424,2593.02381181
427177.29146161,4419014.61630786,-0.00000000,0.00000000,0.99999510,-0.00313000,1795.95077999
427177.09146534,4419014.61507157,-0.00000000,0.00000000,0.99999535,-0.00304865,1373.60660141
427176.89146890,4419014.61387124,-0.00000000,0.00000000,0.99999565,-0.00295018,1112.23179825
427176.69147226,4419014.61271372,-0.00000000,0.00000000,0.99999598,-0.00283459,934.32227487
427176.49147538,4419014.61160585,-0.00000000,0.00000000,0.99999635,-0.00270189,805.51898317
427176.29147825,4419014.61055449,-0.00000000,0.00000000,0.99999674,-0.00255208,707.93388601
427176.09148081,4419014.60956648,-0.00000000,0.00000000,0.99999716,-0.00238515,631.40256423
427175.89148305,4419014.60864862,-0.00000000,0.00000000,0.99999757,-0.00220247,570.23495358
427175.69148497,4419014.60780225,-0.00000000,0.00000000,0.99999793,-0.00203375,559.49617456
427175.49148659,4419014.60701815,-0.00000000,0.00000000,0.99999821,-0.00189108,642.28307291
427175.29148797,4419014.60628592,-0.00000000,0.00000000,0.99999843,-0.00177447,771.35182928
427175.09148916,4419014.60559511,-0.00000000,0.00000000,0.99999858,-0.00168391,965.42234909
427174.89149021,4419014.60493532,-0.00000000,0.00000000,0.99999869,-0.00161941,1289.77882124
427174.69149115,4419014.60429611,-0.00000000,0.00000000,0.99999875,-0.00158096,1942.69656944
427174.49149205,4419014.60366708,-0.00000000,0.00000000,0.99999877,-0.00156856,3932.52425383
427174.29149295,4419014.60303779,-0.00000000,0.00000000,0.99999875,-0.00158222,-157531.57910931
427174.09149389,4419014.60239783,-0.00000000,0.00000000,0.99999868,-0.00162193,-3748.03269390
427173.89149493,4419014.60173679,-0.00000000,0.00000000,0.99999858,-0.00168714,-1897.48944118
427173.69149610,4419014.60104695,-0.00000000,0.00000000,0.99999845,-0.00176268,-1388.54708998
427173.49149740,4419014.60032618,-0.00000000,0.00000000,0.99999830,-0.00184173,-1293.78149106
427173.29149883,4419014.59957310,-0.00000000,0.00000000,0.99999815,-0.00192429,-1237.47756471
427173.09150041,4419014.59878628,-0.00000000,0.00000000,0.99999798,-0.00201037,-1185.99545153
427172.89150212,4419014.59796434,-0.00000000,0.00000000,0.99999780,-0.00209995,-1138.56774633
427172.69150397,4419014.59710586,-0.00000000,0.00000000,0.99999760,-0.00219304,-1094.89445883
427172.49150596,4419014.59620944,-0.00000000,0.00000000,0.99999738,-0.00228965,-1054.23240070
427172.29150809,4419014.59527368,-0.00000000,0.00000000,0.99999714,-0.00238976,-1016.72866166
427172.09151037,4419014.59429717,-0.00000000,0.00000000,0.99999689,-0.00249338,-981.64352327
427171.89151280,4419014.59327852,-0.00000000,0.00000000,0.99999662,-0.00260007,-949.11363520
427171.69151535,4419014.59222077,-0.00000000,0.00000000,0.99999640,-0.00268173,-1023.15873682
427171.49151800,4419014.59113871,-0.00000000,0.00000000,0.99999630,-0.00272165,-1644.88224227
427171.29152068,4419014.59004902,-0.00000000,0.00000000,0.99999630,-0.00271984,-5247.31226962
427171.09152335,4419014.58896841,-0.00000000,0.00000000,0.99999642,-0.00267629,4409.76966992
427170.89152595,4419014.58791356,-0.00000000,0.00000000,0.99999664,-0.00259101,1552.41756691
427170.69152844,4419014.58690117,-0.00000000,0.00000000,0.99999696,-0.00246400,942.11744482
427170.49153075,4419014.58594793,-0.00000000,0.00000000,0.99999737,-0.00229524,676.19253632
427170.29153285,4419014.58507054,-0.00000000,0.00000000,0.99999783,-0.00208476,527.37256660
427170.09153467,4419014.58428569,-0.00000000,0.00000000,0.99999832,-0.00183254,432.23718491
427169.89153618,4419014.58361008,-0.00000000,0.00000000,0.99999882,-0.00153858,366.18037010
427169.69153732,4419014.58305572,-0.00000000,0.00000000,0.99999923,-0.00123886,329.90301144
427169.49153812,4419014.58261450,-0.00000000,0.00000000,0.99999953,-0.00097287,353.52345679
427169.29153863,4419014.58227292,-0.00000000,0.00000000,0.99999973,-0.00074063,401.41602676
427169.09153889,4419014.58201749,-0.00000000,0.00000000,0.99999985,-0.00054214,464.33069169
427168.89153893,4419014.58183471,-0.00000000,0.00000000,0.99999993,-0.00037740,550.61841193
427168.69153879,4419014.58171108,-0.00000000,0.00000000,0.99999997,-0.00024641,676.29590735
427168.49153853,4419014.58163308,-0.00000000,0.00000000,0.99999999,-0.00014918,876.38073160
427168.29153817,4419014.58158723,-0.00000000,0.00000000,1.00000000,-0.00008569,1244.30052697
427168.09153776,4419014.58156003,-0.00000000,0.00000000,1.00000000,-0.00005596,2145.69838685
427167.89153734,4419014.58153796,-0.00000000,0.00000000,1.00000000,-0.00005998,7778.03238142
427167.69153695,4419014.58150938,-0.00000000,0.00000000,1.00000000,-0.00007988,-6133.70472125
427167.49153661,4419014.58147753,-0.00000000,0.00000000,1.00000000,-0.00007497,-12248.37801557
427167.29153633,4419014.58145292,-0.00000000,0.00000000,1.00000000,-0.00004366,5522.90867397
427167.09153612,4419014.58144612,0.00000000,0.00000000,1.00000000,0.00001405,2246.47218794
427166.89153601,4419014.58146769,0.00000000,0.00000000,1.00000000,0.00009816,1410.29449700
427166.69153599,4419014.58152817,0.00000000,0.00000000,0.99999998,0.00020867,1027.68505802
427166.49153609,4419014.58163814,0.00000000,0.00000000,0.99999994,0.00034557,808.32618863
